iter	Passed	Remaining
1498	216957	1230392
1499	217137	1230448
1500	217300	1230402
1501	217450	1230287
1502	217614	1230255
1503	217788	1230273
1504	217973	1230352
1505	218147	1230373
1506	218309	1230329
1507	218473	1230287
1508	218652	1230339
1509	218821	1230328
1510	219006	1230409
1511	219179	1230418
1512	219346	1230398
1513	219503	1230321
1514	219674	1230321
1515	219851	1230353
1516	220017	1230326
1517	220185	1230310
1518	220352	1230290
1519	220521	1230276
1520	220704	1230343
1521	220864	1230283
1522	221053	1230383
1523	221226	1230388
1524	221397	1230386
1525	221566	1230377
1526	221733	1230351
1527	221909	1230375
1528	222084	1230398
1529	222247	1230351
1530	222437	1230452
1531	222611	1230464
1532	222787	1230489
1533	222987	1230645
1534	223158	1230644
1535	223325	1230615
1536	223499	1230629
1537	223656	1230546
1538	223828	1230546
1539	224006	1230583
1540	224171	1230544
1541	224338	1230516
1542	224583	1230915
1543	224971	1232097
1544	225151	1232138
1545	225322	1232134
1546	225492	1232120
1547	225663	1232113
1548	225830	1232083
1549	226003	1232082
1550	226161	1232001
1551	226316	1231909
1552	226479	1231856
1553	226659	1231895
1554	226844	1231961
1555	227020	1231981
1556	227233	1232198
1557	227415	1232249
1558	227605	1232339
1559	227776	1232330
1560	227971	1232446
1561	228137	1232409
1562	228313	1232427
1563	228499	1232494
1564	228669	1232476
1565	228843	1232482
1566	229008	1232436
1567	229180	1232427
1568	229341	1232365
1569	229521	1232400
1570	229695	1232403
1571	229871	1232413
1572	230033	1232354
1573	230202	1232331
1574	230385	1232381
1575	230568	1232430
1576	230741	1232424
1577	230916	1232434
1578	231084	1232400
1579	231272	1232475
1580	231461	1232556
1581	231619	1232473
1582	231781	1232407
1583	231961	1232443
1584	232145	1232493
1585	232308	1232436
1586	232482	1232436
1587	232660	1232458
1588	232845	1232514
1589	233036	1232604
1590	233213	1232617
1591	233387	1232616
1592	233568	1232650
1593	233736	1232616
1594	233910	1232612
1595	234100	1232694
1596	234274	1232690
1597	234451	1232706
1598	234613	1232639
1599	234785	1232623
1600	234968	1232664
1601	235134	1232622
1602	235298	1232566
1603	235481	1232609
1604	235662	1232639
1605	235840	1232658
1606	236000	1232576
1607	236186	1232635
1608	236370	1232680
1609	236565	1232783
1610	236742	1232794
1611	236909	1232752
1612	237076	1232710
1613	237247	1232685
1614	237420	1232673
1615	237598	1232689
1616	237776	1232702
1617	237956	1232724
1618	238143	1232783
1619	238323	1232810
1620	238508	1232860
1621	238691	1232893
1622	238862	1232873
1623	239043	1232897
1624	239212	1232862
1625	239388	1232863
1626	239558	1232836
1627	239723	1232781
1628	239902	1232795
1629	240087	1232842
1630	240244	1232745
1631	240425	1232768
1632	240618	1232858
1633	240797	1232869
1634	240949	1232746
1635	241139	1232816
1636	241314	1232813
1637	241510	1232914
1638	241690	1232930
1639	241861	1232905
1640	242036	1232896
1641	242208	1232873
1642	242390	1232901
1643	242580	1232967
1644	242746	1232918
1645	242905	1232826
1646	243087	1232851
1647	243247	1232769
1648	243451	1232904
1649	243625	1232891
1650	243788	1232820
1651	243951	1232751
1652	244164	1232934
1653	244343	1232946
1654	244538	1233035
1655	244721	1233066
1656	244895	1233049
1657	245061	1232994
1658	245238	1232991
1659	245415	1232988
1660	245802	1234044
1661	245949	1233891
1662	246090	1233705
1663	246259	1233663
1664	246450	1233730
1665	246628	1233732
1666	246811	1233761
1667	246988	1233757
1668	247159	1233722
1669	247335	1233714
1670	247507	1233686
1671	247673	1233628
1672	247859	1233668
1673	248025	1233607
1674	248205	1233616
1675	248405	1233729
1676	248584	1233730
1677	248772	1233779
1678	248938	1233720
1679	249102	1233652
1680	249286	1233680
1681	249467	1233690
1682	249637	1233651
1683	249820	1233674
1684	249991	1233638
1685	250181	1233696
1686	250368	1233734
1687	250525	1233631
1688	250707	1233649
1689	250879	1233615
1690	251064	1233643
1691	251259	1233723
1692	251428	1233678
1693	251594	1233613
1694	251773	1233614
1695	251962	1233664
1696	252128	1233601
1697	252292	1233527
1698	252465	1233501
1699	252657	1233561
1700	252834	1233550
1701	253016	1233568
1702	253188	1233531
1703	253358	1233485
1704	253530	1233450
1705	253720	1233504
1706	253894	1233478
1707	254069	1233457
1708	254251	1233470
1709	254421	1233424
1710	254591	1233378
1711	254783	1233438
1712	254959	1233421
1713	255126	1233358
1714	255309	1233375
1715	255487	1233368
1716	255664	1233352
1717	255828	1233280
1718	256015	1233313
1719	256194	1233307
1720	256367	1233276
1721	256552	1233300
1722	256731	1233292
1723	256911	1233292
1724	257094	1233309
1725	257267	1233272
1726	257433	1233207
1727	257619	1233233
1728	257793	1233203
1729	257977	1233222
1730	258156	1233217
1731	258334	1233204
1732	258516	1233212
1733	258695	1233207
1734	258857	1233116
1735	259026	1233060
1736	259198	1233020
1737	259421	1233221
1738	259592	1233177
1739	259802	1233315
1740	259986	1233332
1741	260200	1233488
1742	260366	1233415
1743	260534	1233358
1744	260710	1233333
1745	260881	1233286
1746	261062	1233285
1747	261240	1233269
1748	261411	1233223
1749	261588	1233201
1750	261766	1233185
1751	261963	1233261
1752	262142	1233250
1753	262331	1233285
1754	262501	1233234
1755	262685	1233247
1756	262877	1233295
1757	263053	1233266
1758	263239	1233290
1759	263416	1233267
1760	263583	1233199
1761	263765	1233199
1762	263958	1233253
1763	264150	1233301
1764	264318	1233236
1765	264482	1233154
1766	264653	1233103
1767	264848	1233161
1768	265032	1233172
1769	265207	1233140
1770	265379	1233094
1771	265571	1233138
1772	265756	1233151
1773	265945	1233181
1774	266121	1233155
1775	266304	1233158
1776	266584	1233608
1777	266912	1234281
1778	267087	1234246
1779	267288	1234333
1780	267458	1234273
1781	267652	1234325
1782	267818	1234246
1783	267943	1233983
1784	268080	1233773
1785	268295	1233918
1786	268557	1234281
1787	268784	1234483
1788	268967	1234482
1789	269147	1234469
1790	269327	1234453
1791	269504	1234426
1792	269686	1234419
1793	269876	1234450
1794	270052	1234419
1795	270241	1234444
1796	270428	1234457
1797	270612	1234461
1798	270786	1234418
1799	270973	1234432
1800	271146	1234386
1801	271333	1234402
1802	271505	1234348
1803	271691	1234359
1804	271873	1234348
1805	272067	1234396
1806	272237	1234332
1807	272421	1234334
1808	272595	1234289
1809	272785	1234318
1810	272963	1234289
1811	273133	1234224
1812	273293	1234114
1813	273469	1234079
1814	273625	1233951
1815	273819	1233998
1816	273998	1233972
1817	274179	1233959
1818	274347	1233886
1819	274581	1234109
1820	274737	1233981
1821	274912	1233936
1822	275086	1233888
1823	275281	1233935
1824	275529	1234222
1825	275723	1234263
1826	275918	1234309
1827	276082	1234217
1828	276291	1234322
1829	276471	1234299
1830	276652	1234286
1831	276819	1234205
1832	277004	1234206
1833	277195	1234231
1834	277384	1234247
1835	277558	1234198
1836	277727	1234124
1837	277893	1234039
1838	278088	1234083
1839	278254	1233998
1840	278437	1233988
1841	278601	1233892
1842	278784	1233883
1843	278961	1233846
1844	279154	1233880
1845	279340	1233879
1846	279524	1233873
1847	279704	1233846
1848	279891	1233852
1849	280077	1233853
1850	280259	1233837
1851	280424	1233746
1852	280592	1233668
1853	280782	1233688
1854	280967	1233683
1855	281150	1233668
1856	281341	1233689
1857	281525	1233680
1858	281720	1233721
1859	281890	1233650
1860	282068	1233613
1861	282234	1233526
1862	282408	1233471
1863	282574	1233384
1864	282772	1233433
1865	282951	1233400
1866	283144	1233429
1867	283320	1233385
1868	283524	1233458
1869	283687	1233356
1870	283882	1233393
1871	284046	1233297
1872	284231	1233288
1873	284405	1233234
1874	284580	1233181
1875	284761	1233156
1876	284953	1233181
1877	285137	1233164
1878	285322	1233158
1879	285495	1233096
1880	285678	1233080
1881	285870	1233100
1882	286063	1233125
1883	286235	1233062
1884	286407	1232996
1885	286575	1232912
1886	286764	1232920
1887	286933	1232839
1888	287132	1232893
1889	287303	1232819
1890	287658	1233537
1891	287853	1233572
1892	288023	1233496
1893	288197	1233437
1894	288387	1233446
1895	288607	1233582
1896	288824	1233709
1897	289019	1233737
1898	289198	1233700
1899	289385	1233696
1900	289559	1233637
1901	289748	1233641
1902	289929	1233611
1903	290110	1233580
1904	290282	1233510
1905	290472	1233518
1906	290637	1233416
1907	290828	1233431
1908	290987	1233303
1909	291175	1233303
1910	291345	1233224
1911	291520	1233169
1912	291684	1233063
1913	291873	1233068
1914	292036	1232958
1915	292212	1232905
1916	292391	1232862
1917	292579	1232862
1918	292747	1232774
1919	292914	1232681
1920	293084	1232602
1921	293262	1232558
1922	293445	1232531
1923	293653	1232610
1924	293828	1232553
1925	294029	1232605
1926	294201	1232533
1927	294398	1232563
1928	294569	1232488
1929	294749	1232451
1930	294916	1232358
1931	295092	1232303
1932	295271	1232258
1933	295451	1232219
1934	295627	1232163
1935	295799	1232090
1936	295986	1232078
1937	296158	1232008
1938	296346	1231999
1939	296522	1231944
1940	296705	1231917
1941	296874	1231829
1942	297047	1231760
1943	297210	1231648
1944	297400	1231651
1945	297565	1231547
1946	297733	1231455
1947	297860	1231197
1948	298056	1231220
1949	298239	1231193
1950	298442	1231248
1951	298620	1231196
1952	298785	1231095
1953	298958	1231021
1954	299130	1230949
1955	299344	1231045
1956	299525	1231008
1957	299718	1231021
1958	299898	1230978
1959	300091	1230986
1960	300266	1230926
1961	300460	1230939
1962	300639	1230891
1963	300825	1230871
1964	301002	1230816
1965	301179	1230762
1966	301389	1230841
1967	301585	1230859
1968	301764	1230811
1969	301923	1230684
1970	302120	1230707
1971	302294	1230638
1972	302486	1230644
1973	302667	1230602
1974	302851	1230574
1975	303027	1230512
1976	303206	1230465
1977	303378	1230383
1978	303569	1230386
1979	303758	1230373
1980	303955	1230397
1981	304119	1230288
1982	304348	1230439
1983	304510	1230319
1984	304707	1230343
1985	304876	1230250
1986	305070	1230262
1987	305247	1230202
1988	305432	1230175
1989	305627	1230190
1990	305797	1230102
1991	305980	1230066
1992	306165	1230038
1993	306360	1230052
1994	306556	1230068
1995	306749	1230070
1996	306940	1230067
1997	307135	1230077
1998	307322	1230059
1999	307486	1229945
2000	307654	1229849
2001	307843	1229836
2002	308017	1229762
2003	308200	1229725
2004	308479	1230070
2005	308836	1230727
2006	309001	1230616
2007	309202	1230651
2008	309373	1230565
2009	309554	1230516
2010	309738	1230483
2011	309930	1230480
2012	310122	1230474
2013	310319	1230492
2014	310508	1230478
2015	310687	1230421
2016	310858	1230333
2017	311044	1230307
2018	311211	1230202
2019	311397	1230175
2020	311569	1230091
2021	311779	1230157
2022	311956	1230092
2023	312136	1230040
2024	312332	1230052
2025	312509	1229984
2026	312688	1229930
2027	312861	1229849
2028	313053	1229841
2029	313237	1229803
2030	313429	1229797
2031	313601	1229711
2032	313793	1229708
2033	313968	1229634
2034	314145	1229567
2035	314320	1229492
2036	314509	1229475
2037	314698	1229454
2038	314875	1229390
2039	315040	1229274
2040	315221	1229226
2041	315438	1229313
2042	315632	1229312
2043	315825	1229307
2044	316016	1229298
2045	316198	1229249
2046	316384	1229216
2047	316565	1229164
2048	316799	1229319
2049	316973	1229236
2050	317159	1229204
2051	317338	1229145
2052	317533	1229145
2053	317687	1228990
2054	317877	1228971
2055	318049	1228883
2056	318255	1228927
2057	318417	1228801
2058	318590	1228716
2059	318827	1228880
2060	319011	1228836
2061	319196	1228799
2062	319373	1228728
2063	319581	1228780
2064	319736	1228625
2065	319928	1228614
2066	320101	1228525
2067	320296	1228527
2068	320484	1228497
2069	320654	1228399
2070	320828	1228320
2071	321004	1228246
2072	321180	1228169
2073	321368	1228142
2074	321535	1228033
2075	321733	1228043
2076	321914	1227987
2077	322087	1227902
2078	322275	1227870
2079	322461	1227835
2080	322647	1227797
2081	322813	1227682
2082	323010	1227686
2083	323188	1227620
2084	323381	1227609
2085	323564	1227558
2086	323743	1227496
2087	323907	1227372
2088	324085	1227303
2089	324262	1227231
2090	324477	1227305
2091	324669	1227287
2092	324884	1227359
2093	325053	1227257
2094	325249	1227255
2095	325463	1227321
2096	325656	1227305
2097	325875	1227391
2098	326043	1227283
2099	326267	1227387
2100	326457	1227361
2101	326682	1227468
2102	326874	1227450
2103	327077	1227474
2104	327269	1227456
2105	327485	1227526
2106	327669	1227479
2107	327831	1227346
2108	327990	1227205
2109	328210	1227288
2110	328413	1227313
2111	328635	1227404
2112	328811	1227326
2113	329018	1227360
2114	329190	1227265
2115	329497	1227673
2116	329843	1228225
2117	330020	1228148
2118	330208	1228113
2119	330368	1227974
2120	330570	1227989
2121	330740	1227886
2122	330934	1227872
2123	331117	1227814
2124	331315	1227816
2125	331495	1227747
2126	331686	1227723
2127	331877	1227695
2128	332052	1227611
2129	332253	1227621
2130	332414	1227483
2131	332604	1227454
2132	332769	1227331
2133	332957	1227292
2134	333127	1227188
2135	333359	1227311
2136	333527	1227199
2137	333723	1227191
2138	333891	1227079
2139	334047	1226921
2140	334239	1226896
2141	334471	1227020
2142	334706	1227151
2143	334860	1226990
2144	335100	1227139
2145	335319	1227213
2146	335505	1227166
2147	335683	1227087
2148	335878	1227072
2149	336051	1226977
2150	336194	1226774
2151	336368	1226683
2152	336534	1226561
2153	336680	1226367
2154	336800	1226078
2155	336913	1225763
2156	337028	1225458
2157	337159	1225209
2158	337318	1225064
2159	337478	1224922
2160	337629	1224745
2161	337758	1224492
2162	337879	1224207
2163	338007	1223950
2164	338132	1223680
2165	338304	1223582
2166	338476	1223483
2167	338657	1223417
2168	338789	1223173
2169	338974	1223120
2170	339095	1222835
2171	339250	1222675
2172	339424	1222584
2173	339597	1222490
2174	339725	1222230
2175	339854	1221978
2176	339982	1221719
2177	340111	1221465
2178	340295	1221407
2179	340483	1221368
2180	340670	1221320
2181	340801	1221074
2182	340921	1220790
2183	341043	1220512
2184	341163	1220224
2185	341330	1220109
2186	341495	1219984
2187	341642	1219794
2188	341763	1219511
2189	341888	1219247
2190	342011	1218971
2191	342140	1218719
2192	342299	1218575
2193	342481	1218508
2194	342646	1218385
2195	342769	1218111
2196	342895	1217848
2197	343024	1217595
2198	343139	1217295
2199	343349	1217331
2200	343537	1217286
2201	343675	1217065
2202	343794	1216779
2203	343938	1216579
2204	344064	1216318
2205	344246	1216255
2206	344492	1216414
2207	344647	1216254
2208	344766	1215968
2209	344886	1215686
2210	345013	1215428
2211	345127	1215122
2212	345300	1215028
2213	345468	1214911
2214	345662	1214890
2215	345775	1214583
2216	345892	1214290
2217	346028	1214062
2218	346158	1213816
2219	346352	1213795
2220	346547	1213773
2221	346689	1213570
2222	346817	1213313
2223	346946	1213065
2224	347078	1212825
2225	347208	1212577
2226	347393	1212524
2227	347569	1212435
2228	347703	1212206
2229	347821	1211915
2230	347948	1211660
2231	348062	1211356
2232	348200	1211140
2233	348369	1211027
2234	348542	1210933
2235	348675	1210695
2236	348807	1210456
2237	348922	1210159
2238	349036	1209859
2239	349149	1209553
2240	349323	1209459
2241	349487	1209333
2242	349666	1209255
2243	349801	1209027
2244	349924	1208760
2245	350057	1208525
2246	350215	1208374
2247	350595	1208992
2248	350743	1208807
2249	350870	1208554
2250	350996	1208295
2251	351121	1208033
2252	351282	1207895
2253	351475	1207866
2254	351636	1207727
2255	351768	1207488
2256	351890	1207218
2257	352024	1206986
2258	352141	1206696
2259	352309	1206583
2260	352485	1206495
2261	352647	1206359
2262	352761	1206059
2263	352889	1205810
2264	353011	1205538
2265	353134	1205269
2266	353308	1205176
2267	353484	1205089
2268	353627	1204889
2269	353749	1204619
2270	353868	1204336
2271	354001	1204103
2272	354120	1203822
2273	354300	1203748
2274	354466	1203629
2275	354641	1203536
2276	354764	1203270
2277	354900	1203046
2278	355021	1202772
2279	355166	1202581
2280	355345	1202504
2281	355528	1202441
2282	355653	1202181
2283	355772	1201899
2284	355893	1201628
2285	356030	1201406
2286	356143	1201108
2287	356311	1200995
2288	356482	1200890
2289	356655	1200790
2290	356776	1200518
2291	356893	1200232
2292	357018	1199973
2293	357155	1199754
2294	357311	1199601
2295	357479	1199487
2296	357623	1199291
2297	357754	1199055
2298	357872	1198771
2299	358017	1198579
2300	358160	1198381
2301	358330	1198274
2302	358505	1198183
2303	358663	1198037
2304	358785	1197767
2305	358900	1197475
2306	359022	1197208
2307	359156	1196979
2308	359317	1196842
2309	359510	1196811
2310	359650	1196603
2311	359774	1196341
2312	359886	1196043
2313	360013	1195792
2314	360156	1195594
2315	360325	1195482
2316	360501	1195397
2317	360655	1195235
2318	360776	1194965
2319	360907	1194728
2320	361029	1194462
2321	361181	1194293
2322	361354	1194195
2323	361524	1194089
2324	361652	1193843
2325	361799	1193658
2326	361911	1193359
2327	362043	1193125
2328	362190	1192941
2329	362359	1192830
2330	362526	1192714
2331	362670	1192518
2332	362796	1192266
2333	362912	1191982
2334	363032	1191712
2335	363169	1191495
2336	363343	1191400
2337	363520	1191313
2338	363653	1191086
2339	363784	1190849
2340	363905	1190581
2341	364031	1190330
2342	364177	1190144
2343	364354	1190060
2344	364530	1189969
2345	364666	1189750
2346	364785	1189476
2347	364910	1189224
2348	365034	1188965
